OrderID,Date,CustomerID,Product,Quantity,UnitPrice,ShippingAddress,PaymentMethod,OrderStatus,TrackingNumber,ItemsInCart,CouponCode,ReferralSource,TotalPrice,Year,Month,Calculated_Total,Mismatch
ORD200718,2023-04-08,C16790,Laptop,4,64.74,718 Main St,gift card,Cancelled,TRK91791367,8,SAVE10,Google,258.96,2023,4,258.96,False
ORD200719,2024-01-21,C46920,Laptop,2,681.06,703 Main St,debit card,Shipped,TRK86403837,3,FREESHIP,Facebook,1362.12,2024,1,1362.12,False
ORD200720,2023-09-21,C12740,Desk,5,128.95,305 Main St,cash,Pending,TRK98506513,10,FREESHIP,Instagram,644.75,2023,9,644.75,False
ORD200721,2024-03-18,C46557,Desk,2,118.59,890 Main St,credit card,Delivered,TRK56110689,2,no_coupon,Email,237.18,2024,3,237.18,False
ORD200722,2024-11-15,C58156,Printer,1,95.1,516 Main St,gift card,Pending,TRK49719458,1,WINTER15,Instagram,95.1,2024,11,95.1,False
ORD200723,2023-12-09,C14455,Desk,3,54.95,385 Main St,cash,Returned,TRK50933724,8,SAVE10,Referral,164.85,2023,12,164.85000000000002,True
ORD200724,2024-10-18,C63150,Printer,3,136.97,326 Main St,credit card,Returned,TRK19348078,4,FREESHIP,Referral,410.91,2024,10,410.90999999999997,True
ORD200725,2023-03-12,C95269,Chair,2,194.85,372 Main St,gift card,Returned,TRK45670926,5,no_coupon,Referral,389.7,2023,3,389.7,False
ORD200726,2024-10-25,C18105,Laptop,4,583.02,338 Main St,online,Delivered,TRK94006117,4,FREESHIP,Facebook,2332.08,2024,10,2332.08,False
ORD200727,2024-09-29,C29063,Chair,5,95.75,379 Main St,online,Shipped,TRK92745947,8,SAVE10,Instagram,478.75,2024,9,478.75,False
ORD200728,2024-07-29,C10154,Desk,4,325.76,827 Main St,gift card,Shipped,TRK79793300,8,WINTER15,Email,1303.04,2024,7,1303.04,False
ORD200729,2023-09-08,C36997,Phone,4,186.41,819 Main St,gift card,Pending,TRK92794872,6,SAVE10,Google,745.64,2023,9,745.64,False
ORD200730,2025-02-22,C77357,Phone,1,474.6,407 Main St,debit card,Delivered,TRK91943923,4,SAVE10,Email,474.6,2025,2,474.6,False
ORD200731,2024-06-07,C71310,Printer,5,584.46,308 Main St,credit card,Returned,TRK48292586,8,no_coupon,Email,2922.3,2024,6,2922.3,False
ORD200732,2025-03-07,C80987,Laptop,1,132.05,787 Main St,online,Delivered,TRK42187776,2,no_coupon,Google,132.05,2025,3,132.05,False
ORD200733,2023-12-04,C90757,Tablet,4,494.84,694 Main St,cash,Returned,TRK87991608,8,SAVE10,Email,1979.36,2023,12,1979.36,False
ORD200734,2024-01-23,C51898,Printer,4,224.61,630 Main St,credit card,Returned,TRK19767885,6,WINTER15,Facebook,898.44,2024,1,898.44,False
ORD200735,2024-06-28,C94508,Monitor,4,44.07,359 Main St,debit card,Pending,TRK13443264,6,no_coupon,Email,176.28,2024,6,176.28,False
ORD200736,2024-02-09,C59441,Monitor,5,418.53,696 Main St,credit card,Pending,TRK66186874,6,FREESHIP,Google,2092.65,2024,2,2092.6499999999996,True
ORD200737,2024-01-03,C91029,Phone,4,532.87,972 Main St,cash,Pending,TRK25501930,9,FREESHIP,Instagram,2131.48,2024,1,2131.48,False
ORD200738,2025-06-04,C96261,Phone,2,485.37,264 Main St,credit card,Shipped,TRK44998396,5,SAVE10,Email,970.74,2025,6,970.74,False
ORD200739,2024-06-13,C35123,Phone,4,386.73,513 Main St,cash,Delivered,TRK58979275,4,SAVE10,Facebook,1546.92,2024,6,1546.92,False
ORD200740,2024-07-20,C10892,Desk,2,377.47,433 Main St,cash,Pending,TRK76154554,7,no_coupon,Google,754.94,2024,7,754.94,False
ORD200741,2025-01-23,C99683,Monitor,5,332.64,945 Main St,gift card,Delivered,TRK87305883,10,no_coupon,Referral,1663.2,2025,1,1663.1999999999998,True
ORD200742,2024-11-30,C41974,Laptop,3,699.93,726 Main St,cash,Returned,TRK48051468,7,SAVE10,Google,2099.79,2024,11,2099.79,False
ORD200743,2024-09-30,C23978,Monitor,1,576.35,549 Main St,gift card,Returned,TRK87090813,1,WINTER15,Instagram,576.35,2024,9,576.35,False
ORD200744,2024-06-12,C10642,Tablet,2,461.37,200 Main St,cash,Delivered,TRK98725693,5,SAVE10,Google,922.74,2024,6,922.74,False
ORD200745,2023-03-02,C73813,Printer,4,111.3,364 Main St,debit card,Pending,TRK89906749,7,FREESHIP,Email,445.2,2023,3,445.2,False
ORD200746,2025-02-24,C32183,Desk,3,661.89,551 Main St,online,Cancelled,TRK76287027,6,WINTER15,Referral,1985.67,2025,2,1985.67,False
ORD200747,2025-03-12,C54277,Tablet,2,259.58,940 Main St,debit card,Delivered,TRK26500181,7,FREESHIP,Instagram,519.16,2025,3,519.16,False
ORD200748,2024-07-15,C56553,Tablet,3,70.81,249 Main St,credit card,Shipped,TRK37667360,8,FREESHIP,Referral,212.43,2024,7,212.43,False
ORD200749,2025-04-13,C17551,Laptop,1,518.39,997 Main St,debit card,Pending,TRK88797170,4,FREESHIP,Instagram,518.39,2025,4,518.39,False
ORD200750,2023-01-14,C14737,Tablet,4,145.41,637 Main St,credit card,Returned,TRK10295115,7,FREESHIP,Email,581.64,2023,1,581.64,False
ORD200751,2023-01-24,C35168,Tablet,2,599.86,455 Main St,gift card,Pending,TRK76960854,7,FREESHIP,Facebook,1199.72,2023,1,1199.72,False
ORD200752,2024-10-03,C82217,Phone,4,429.37,299 Main St,credit card,Delivered,TRK33305694,8,FREESHIP,Google,1717.48,2024,10,1717.48,False
ORD200753,2024-04-24,C42270,Phone,2,241.49,864 Main St,debit card,Returned,TRK72697796,7,FREESHIP,Instagram,482.98,2024,4,482.98,False
ORD200754,2025-05-31,C48846,Printer,2,452.05,983 Main St,credit card,Returned,TRK52804097,3,WINTER15,Email,904.1,2025,5,904.1,False
ORD200755,2023-06-13,C54160,Desk,3,336.71,658 Main St,credit card,Pending,TRK60515972,4,no_coupon,Email,1010.13,2023,6,1010.1299999999999,True
ORD200756,2024-06-27,C14080,Phone,1,283.69,202 Main St,gift card,Shipped,TRK93163682,6,no_coupon,Google,283.69,2024,6,283.69,False
ORD200757,2024-02-22,C81074,Desk,1,157.72,597 Main St,debit card,Delivered,TRK91105190,2,FREESHIP,Google,157.72,2024,2,157.72,False
ORD200758,2023-03-26,C69021,Tablet,3,624.84,917 Main St,credit card,Cancelled,TRK57148510,8,WINTER15,Facebook,1874.52,2023,3,1874.52,False
ORD200759,2023-07-24,C96283,Desk,3,308.01,366 Main St,cash,Pending,TRK91784124,3,FREESHIP,Facebook,924.03,2023,7,924.03,False
ORD200760,2025-02-18,C96636,Desk,1,39.56,283 Main St,debit card,Cancelled,TRK73324346,5,no_coupon,Google,39.56,2025,2,39.56,False
ORD200761,2023-06-02,C37235,Desk,4,37.76,217 Main St,debit card,Delivered,TRK67789367,7,no_coupon,Google,151.04,2023,6,151.04,False
ORD200762,2024-09-17,C12444,Phone,3,76.96,611 Main St,cash,Returned,TRK97621403,8,FREESHIP,Email,230.88,2024,9,230.88,False
ORD200763,2023-04-06,C79142,Laptop,1,569.96,533 Main St,online,Delivered,TRK30915955,4,FREESHIP,Email,569.96,2023,4,569.96,False
ORD200764,2024-03-10,C35983,Laptop,5,627.43,806 Main St,credit card,Cancelled,TRK14016163,10,FREESHIP,Email,3137.15,2024,3,3137.1499999999996,True
ORD200765,2023-10-06,C36150,Laptop,2,534.91,281 Main St,debit card,Returned,TRK96249043,5,SAVE10,Google,1069.82,2023,10,1069.82,False
ORD200766,2023-01-22,C91454,Printer,2,278.88,494 Main St,debit card,Pending,TRK99985340,3,FREESHIP,Referral,557.76,2023,1,557.76,False
ORD200767,2025-04-18,C19368,Tablet,2,323.22,517 Main St,credit card,Delivered,TRK80436037,7,no_coupon,Instagram,646.44,2025,4,646.44,False
ORD200768,2023-09-04,C35987,Tablet,5,653.46,165 Main St,cash,Cancelled,TRK28918815,9,WINTER15,Email,3267.3,2023,9,3267.3,False
ORD200769,2023-07-06,C13366,Printer,4,678.55,568 Main St,cash,Delivered,TRK98691410,5,no_coupon,Email,2714.2,2023,7,2714.2,False
ORD200770,2024-02-11,C72166,Desk,1,314.38,227 Main St,online,Returned,TRK67733444,6,no_coupon,Google,314.38,2024,2,314.38,False
ORD200771,2024-06-12,C20357,Phone,3,692.44,272 Main St,debit card,Cancelled,TRK82236408,8,FREESHIP,Google,2077.32,2024,6,2077.32,False
ORD200772,2024-07-28,C33802,Monitor,1,604.87,461 Main St,online,Delivered,TRK25799478,4,no_coupon,Instagram,604.87,2024,7,604.87,False
ORD200773,2025-06-28,C99205,Phone,2,512.33,415 Main St,cash,Cancelled,TRK48904015,7,no_coupon,Facebook,1024.66,2025,6,1024.66,False
ORD200774,2025-04-15,C29701,Chair,3,20.54,257 Main St,credit card,Cancelled,TRK42266846,3,FREESHIP,Instagram,61.62,2025,4,61.62,False
ORD200775,2023-03-04,C73941,Phone,2,625.22,569 Main St,online,Cancelled,TRK22051900,5,no_coupon,Google,1250.44,2023,3,1250.44,False
ORD200776,2023-08-21,C69168,Tablet,1,21.19,482 Main St,cash,Returned,TRK10446197,5,WINTER15,Google,21.19,2023,8,21.19,False
ORD200777,2025-03-21,C66116,Chair,5,64.49,633 Main St,online,Cancelled,TRK41967983,7,no_coupon,Facebook,322.45,2025,3,322.45,False
ORD200778,2023-04-28,C85059,Laptop,4,246.85,316 Main St,credit card,Shipped,TRK56503740,8,WINTER15,Google,987.4,2023,4,987.4,False
ORD200779,2023-12-01,C18076,Phone,3,588.74,751 Main St,debit card,Pending,TRK26661705,8,FREESHIP,Email,1766.22,2023,12,1766.22,False
ORD200780,2024-03-31,C41284,Laptop,4,184.48,661 Main St,online,Cancelled,TRK73613128,4,WINTER15,Google,737.92,2024,3,737.92,False
ORD200781,2024-01-10,C43524,Phone,5,524.26,934 Main St,gift card,Delivered,TRK51479426,5,FREESHIP,Referral,2621.3,2024,1,2621.3,False
ORD200782,2024-08-11,C58063,Monitor,2,493.63,167 Main St,online,Returned,TRK50548869,6,SAVE10,Referral,987.26,2024,8,987.26,False
ORD200783,2025-05-26,C19937,Printer,1,438.34,281 Main St,gift card,Returned,TRK46990083,5,FREESHIP,Facebook,438.34,2025,5,438.34,False
ORD200784,2025-05-16,C21191,Laptop,1,325.81,232 Main St,credit card,Pending,TRK85771230,1,WINTER15,Referral,325.81,2025,5,325.81,False
ORD200785,2023-07-29,C45862,Chair,1,176.1,342 Main St,credit card,Pending,TRK53089983,1,SAVE10,Instagram,176.1,2023,7,176.1,False
ORD200786,2023-08-23,C39130,Chair,5,45.31,774 Main St,online,Cancelled,TRK99583414,8,no_coupon,Referral,226.55,2023,8,226.55,False
ORD200787,2024-03-17,C18167,Desk,4,221.96,193 Main St,cash,Delivered,TRK36841089,7,no_coupon,Google,887.84,2024,3,887.84,False
ORD200788,2023-11-02,C47307,Chair,2,601.43,761 Main St,online,Pending,TRK43516112,5,FREESHIP,Instagram,1202.86,2023,11,1202.86,False
ORD200789,2023-08-17,C57276,Tablet,5,691.28,183 Main St,online,Delivered,TRK75899752,10,SAVE10,Email,3456.4,2023,8,3456.3999999999996,True
ORD200790,2024-09-14,C38928,Laptop,4,417.89,302 Main St,gift card,Pending,TRK96636009,4,no_coupon,Google,1671.56,2024,9,1671.56,False
ORD200791,2024-01-13,C49710,Chair,4,409.28,956 Main St,cash,Pending,TRK92591237,8,no_coupon,Email,1637.12,2024,1,1637.12,False
ORD200792,2023-06-16,C41709,Desk,2,356.35,746 Main St,debit card,Returned,TRK90995294,6,WINTER15,Facebook,712.7,2023,6,712.7,False
ORD200793,2024-04-15,C91255,Chair,5,170.22,769 Main St,debit card,Delivered,TRK69599961,8,no_coupon,Referral,851.1,2024,4,851.1,False
ORD200794,2023-03-09,C76653,Printer,4,384.85,988 Main St,online,Delivered,TRK77052196,9,FREESHIP,Instagram,1539.4,2023,3,1539.4,False
ORD200795,2024-11-20,C95667,Laptop,4,115.77,586 Main St,online,Pending,TRK41266666,7,SAVE10,Instagram,463.08,2024,11,463.08,False
ORD200796,2025-04-29,C33313,Phone,3,579.55,882 Main St,gift card,Returned,TRK13349970,8,WINTER15,Facebook,1738.65,2025,4,1738.6499999999999,True
ORD200797,2023-02-27,C36825,Laptop,2,438.76,426 Main St,debit card,Returned,TRK72557318,2,no_coupon,Facebook,877.52,2023,2,877.52,False
ORD200798,2025-05-19,C20861,Phone,5,488.35,968 Main St,debit card,Returned,TRK89372013,9,FREESHIP,Email,2441.75,2025,5,2441.75,False
ORD200799,2023-04-16,C26364,Laptop,4,328.56,803 Main St,debit card,Returned,TRK78924436,4,FREESHIP,Email,1314.24,2023,4,1314.24,False
ORD200800,2025-03-28,C34686,Tablet,1,68.39,412 Main St,online,Returned,TRK99468332,3,WINTER15,Facebook,68.39,2025,3,68.39,False
ORD200801,2023-05-03,C97593,Printer,4,595.62,738 Main St,debit card,Pending,TRK58443593,8,FREESHIP,Facebook,2382.48,2023,5,2382.48,False
ORD200802,2024-02-17,C84331,Chair,5,644.64,205 Main St,gift card,Cancelled,TRK34440714,6,FREESHIP,Email,3223.2,2024,2,3223.2,False
ORD200803,2023-08-20,C88775,Monitor,5,397.81,223 Main St,debit card,Returned,TRK45098068,5,SAVE10,Referral,1989.05,2023,8,1989.05,False
ORD200804,2024-01-01,C76362,Chair,3,236.5,916 Main St,online,Delivered,TRK11868618,8,FREESHIP,Email,709.5,2024,1,709.5,False
ORD200805,2024-10-15,C59278,Laptop,5,472.01,178 Main St,gift card,Cancelled,TRK14590037,10,SAVE10,Email,2360.05,2024,10,2360.05,False
ORD200806,2023-09-01,C55819,Chair,5,253.75,740 Main St,online,Pending,TRK13775054,9,WINTER15,Instagram,1268.75,2023,9,1268.75,False
ORD200807,2024-11-10,C82344,Monitor,3,676.21,260 Main St,online,Delivered,TRK70957219,5,SAVE10,Google,2028.63,2024,11,2028.63,False
ORD200808,2024-02-13,C65565,Desk,3,134.05,192 Main St,credit card,Shipped,TRK80383756,3,no_coupon,Google,402.15,2024,2,402.15000000000003,True
ORD200809,2024-04-09,C80416,Desk,5,217.43,752 Main St,debit card,Shipped,TRK54385892,10,SAVE10,Instagram,1087.15,2024,4,1087.15,False
ORD200810,2023-05-31,C23637,Tablet,1,553.56,644 Main St,credit card,Cancelled,TRK16749863,5,no_coupon,Referral,553.56,2023,5,553.56,False
ORD200811,2023-11-05,C24769,Laptop,2,28.55,864 Main St,gift card,Shipped,TRK44538305,7,SAVE10,Email,57.1,2023,11,57.1,False
ORD200812,2024-01-26,C81547,Phone,2,255.26,803 Main St,credit card,Cancelled,TRK88437123,6,FREESHIP,Google,510.52,2024,1,510.52,False
ORD200813,2025-03-15,C12813,Laptop,5,292.54,263 Main St,debit card,Cancelled,TRK36131660,8,FREESHIP,Email,1462.7,2025,3,1462.7,False
ORD200814,2024-12-11,C50732,Chair,4,147.51,979 Main St,debit card,Pending,TRK21082461,4,WINTER15,Instagram,590.04,2024,12,590.04,False
ORD200815,2024-08-04,C41320,Printer,3,569.84,920 Main St,gift card,Cancelled,TRK77539180,8,WINTER15,Instagram,1709.52,2024,8,1709.52,False
ORD200816,2024-02-21,C55286,Tablet,5,574.79,497 Main St,credit card,Pending,TRK39058734,8,WINTER15,Referral,2873.95,2024,2,2873.95,False
ORD200817,2023-10-05,C87994,Chair,4,598.19,430 Main St,credit card,Delivered,TRK98883971,7,WINTER15,Email,2392.76,2023,10,2392.76,False
ORD200818,2023-03-02,C25580,Phone,4,390.84,860 Main St,credit card,Cancelled,TRK58781638,9,WINTER15,Referral,1563.36,2023,3,1563.36,False
ORD200819,2024-09-28,C66196,Phone,2,398.45,650 Main St,debit card,Cancelled,TRK38104650,7,SAVE10,Google,796.9,2024,9,796.9,False
ORD200820,2023-05-27,C35377,Phone,5,623.81,171 Main St,cash,Returned,TRK17342157,6,FREESHIP,Email,3119.05,2023,5,3119.0499999999997,True
ORD200821,2024-12-14,C40771,Laptop,4,174.49,259 Main St,credit card,Delivered,TRK56310345,5,SAVE10,Facebook,697.96,2024,12,697.96,False
ORD200822,2025-03-15,C20624,Phone,1,479.56,923 Main St,gift card,Returned,TRK45123395,1,SAVE10,Google,479.56,2025,3,479.56,False
ORD200823,2024-10-07,C27070,Laptop,4,653.13,973 Main St,credit card,Shipped,TRK83842481,8,WINTER15,Instagram,2612.52,2024,10,2612.52,False
ORD200824,2023-08-29,C18826,Monitor,3,481.1,664 Main St,credit card,Returned,TRK12530495,3,FREESHIP,Facebook,1443.3,2023,8,1443.3000000000002,True
ORD200825,2025-03-26,C23899,Desk,5,271.69,543 Main St,online,Returned,TRK88914760,7,FREESHIP,Instagram,1358.45,2025,3,1358.45,False
ORD200826,2025-03-08,C43249,Printer,3,463.81,283 Main St,online,Returned,TRK32469820,8,WINTER15,Email,1391.43,2025,3,1391.43,False
ORD200827,2023-05-25,C95856,Tablet,2,639.88,432 Main St,cash,Delivered,TRK58829625,5,WINTER15,Instagram,1279.76,2023,5,1279.76,False
ORD200828,2024-07-24,C86266,Chair,4,404.58,510 Main St,cash,Shipped,TRK64576020,5,FREESHIP,Instagram,1618.32,2024,7,1618.32,False
ORD200829,2023-02-05,C39551,Monitor,1,76.93,685 Main St,debit card,Delivered,TRK68358007,6,WINTER15,Instagram,76.93,2023,2,76.93,False
ORD200830,2024-12-11,C90310,Tablet,4,190.64,853 Main St,cash,Delivered,TRK70028457,5,SAVE10,Email,762.56,2024,12,762.56,False
ORD200831,2023-12-18,C20124,Printer,2,88.73,140 Main St,online,Pending,TRK61346824,5,no_coupon,Google,177.46,2023,12,177.46,False
ORD200832,2024-03-12,C63372,Chair,5,485.71,903 Main St,online,Pending,TRK14661811,10,SAVE10,Referral,2428.55,2024,3,2428.5499999999997,True
ORD200833,2025-03-14,C90595,Phone,5,78.29,508 Main St,credit card,Shipped,TRK96573803,5,WINTER15,Referral,391.45,2025,3,391.45000000000005,True
ORD200834,2024-04-11,C98483,Printer,5,22.14,456 Main St,cash,Returned,TRK22084320,10,no_coupon,Instagram,110.7,2024,4,110.7,False
ORD200835,2024-03-26,C16429,Desk,1,679.65,390 Main St,debit card,Shipped,TRK73888013,6,FREESHIP,Google,679.65,2024,3,679.65,False
ORD200836,2023-02-02,C31810,Phone,1,178.44,328 Main St,credit card,Cancelled,TRK58725886,2,FREESHIP,Google,178.44,2023,2,178.44,False
ORD200837,2025-06-14,C88029,Chair,5,655.55,282 Main St,online,Delivered,TRK59701278,5,no_coupon,Email,3277.75,2025,6,3277.75,False
ORD200838,2024-04-11,C57798,Desk,4,577.08,384 Main St,online,Pending,TRK68797566,8,no_coupon,Facebook,2308.32,2024,4,2308.32,False
ORD200839,2023-08-24,C82858,Chair,3,197.97,551 Main St,online,Cancelled,TRK90618490,5,no_coupon,Google,593.91,2023,8,593.91,False
ORD200840,2024-01-14,C60699,Chair,3,411.95,672 Main St,credit card,Delivered,TRK88660574,7,FREESHIP,Referral,1235.85,2024,1,1235.85,False
ORD200841,2024-09-19,C94658,Printer,2,443.22,742 Main St,credit card,Delivered,TRK51732528,5,no_coupon,Facebook,886.44,2024,9,886.44,False
ORD200842,2025-05-07,C78305,Laptop,3,364.14,396 Main St,online,Pending,TRK88312618,7,WINTER15,Referral,1092.42,2025,5,1092.42,False
ORD200843,2025-05-13,C43538,Desk,3,430.06,534 Main St,gift card,Cancelled,TRK20961563,8,FREESHIP,Instagram,1290.18,2025,5,1290.18,False
ORD200844,2024-12-04,C47486,Chair,1,320.92,883 Main St,online,Returned,TRK75984759,5,FREESHIP,Facebook,320.92,2024,12,320.92,False
ORD200845,2023-10-08,C24212,Phone,3,107.36,808 Main St,gift card,Delivered,TRK68894675,5,FREESHIP,Google,322.08,2023,10,322.08,False
ORD200846,2024-07-04,C24765,Desk,2,359.86,646 Main St,debit card,Cancelled,TRK43977698,4,no_coupon,Referral,719.72,2024,7,719.72,False
ORD200847,2024-11-18,C48176,Printer,4,434.23,670 Main St,online,Shipped,TRK90560300,8,FREESHIP,Email,1736.92,2024,11,1736.92,False
ORD200848,2023-01-01,C54675,Chair,2,645.85,634 Main St,online,Shipped,TRK18049633,5,no_coupon,Referral,1291.7,2023,1,1291.7,False
ORD200849,2025-06-09,C16675,Printer,4,214.35,664 Main St,debit card,Cancelled,TRK12756945,7,WINTER15,Referral,857.4,2025,6,857.4,False
ORD200850,2025-04-27,C38557,Monitor,3,638.5,890 Main St,debit card,Cancelled,TRK14832238,4,FREESHIP,Instagram,1915.5,2025,4,1915.5,False
ORD200851,2023-12-12,C80183,Laptop,1,365.57,146 Main St,online,Cancelled,TRK20814598,5,SAVE10,Email,365.57,2023,12,365.57,False
ORD200852,2024-10-24,C39530,Desk,3,568.05,618 Main St,gift card,Pending,TRK69000497,6,SAVE10,Google,1704.15,2024,10,1704.1499999999999,True
ORD200853,2023-10-16,C10002,Printer,3,490.01,894 Main St,cash,Returned,TRK94641152,4,SAVE10,Facebook,1470.03,2023,10,1470.03,False
ORD200854,2025-06-13,C56938,Laptop,3,372.6,356 Main St,credit card,Delivered,TRK67735987,7,WINTER15,Referral,1117.8,2025,6,1117.8000000000002,True
ORD200855,2023-05-25,C41331,Monitor,5,240.61,785 Main St,credit card,Shipped,TRK94198179,10,FREESHIP,Email,1203.05,2023,5,1203.0500000000002,True
ORD200856,2024-06-03,C94698,Phone,1,586.62,871 Main St,debit card,Shipped,TRK95768773,5,no_coupon,Facebook,586.62,2024,6,586.62,False
ORD200857,2024-03-10,C56506,Phone,3,257.84,185 Main St,online,Delivered,TRK86808324,4,no_coupon,Instagram,773.52,2024,3,773.52,False
ORD200858,2023-08-20,C22167,Tablet,5,435.66,891 Main St,online,Pending,TRK70269748,9,no_coupon,Facebook,2178.3,2023,8,2178.3,False
ORD200859,2024-08-28,C11127,Chair,5,261.33,154 Main St,credit card,Returned,TRK73285507,5,SAVE10,Referral,1306.65,2024,8,1306.6499999999999,True
ORD200860,2024-01-23,C69542,Printer,1,422.54,876 Main St,cash,Delivered,TRK20746505,1,SAVE10,Google,422.54,2024,1,422.54,False
ORD200861,2023-03-19,C93276,Desk,5,330.45,230 Main St,gift card,Shipped,TRK44165913,10,FREESHIP,Google,1652.25,2023,3,1652.25,False
ORD200862,2023-12-02,C37969,Desk,3,120.82,799 Main St,credit card,Shipped,TRK69852386,5,SAVE10,Referral,362.46,2023,12,362.46,False
ORD200863,2024-05-20,C98276,Phone,1,14.06,471 Main St,credit card,Pending,TRK74207282,5,SAVE10,Referral,14.06,2024,5,14.06,False
ORD200864,2023-05-03,C14240,Desk,1,491.11,592 Main St,credit card,Delivered,TRK58095246,4,SAVE10,Facebook,491.11,2023,5,491.11,False
ORD200865,2023-04-30,C72241,Monitor,4,677.37,156 Main St,cash,Pending,TRK76270481,8,SAVE10,Google,2709.48,2023,4,2709.48,False
ORD200866,2024-07-26,C39664,Desk,5,189.25,693 Main St,debit card,Cancelled,TRK39917741,10,WINTER15,Email,946.25,2024,7,946.25,False
ORD200867,2024-05-26,C53252,Printer,4,142.58,351 Main St,cash,Delivered,TRK65831261,4,FREESHIP,Facebook,570.32,2024,5,570.32,False
ORD200868,2024-06-29,C70452,Monitor,4,316.32,309 Main St,debit card,Delivered,TRK42985882,7,no_coupon,Facebook,1265.28,2024,6,1265.28,False
ORD200869,2024-03-17,C29905,Desk,2,533.95,790 Main St,online,Delivered,TRK16788127,5,WINTER15,Google,1067.9,2024,3,1067.9,False
ORD200870,2025-06-01,C78725,Phone,4,470.09,541 Main St,debit card,Delivered,TRK72001139,4,FREESHIP,Google,1880.36,2025,6,1880.36,False
ORD200871,2024-05-16,C93768,Tablet,3,324.3,720 Main St,debit card,Pending,TRK22024707,8,FREESHIP,Email,972.9,2024,5,972.9000000000001,True
ORD200872,2023-07-10,C59169,Chair,4,629.34,172 Main St,cash,Shipped,TRK90883858,7,no_coupon,Email,2517.36,2023,7,2517.36,False
ORD200873,2024-05-12,C53488,Desk,3,136.84,448 Main St,cash,Delivered,TRK27365050,3,SAVE10,Facebook,410.52,2024,5,410.52,False
ORD200874,2023-10-31,C92180,Chair,2,488.9,632 Main St,cash,Delivered,TRK93315929,7,FREESHIP,Facebook,977.8,2023,10,977.8,False
ORD200875,2023-08-03,C25918,Laptop,5,133.39,203 Main St,credit card,Delivered,TRK66473392,6,FREESHIP,Referral,666.95,2023,8,666.9499999999999,True
ORD200876,2024-06-09,C90363,Chair,5,608.91,200 Main St,gift card,Pending,TRK21534173,6,SAVE10,Google,3044.55,2024,6,3044.5499999999997,True
ORD200877,2024-07-25,C43867,Tablet,1,524.06,269 Main St,debit card,Pending,TRK97319127,3,FREESHIP,Email,524.06,2024,7,524.06,False
ORD200878,2023-06-01,C73873,Desk,2,330.69,393 Main St,online,Cancelled,TRK56423132,5,SAVE10,Google,661.38,2023,6,661.38,False
ORD200879,2025-04-08,C56622,Phone,2,547.67,932 Main St,gift card,Shipped,TRK86373987,3,no_coupon,Instagram,1095.34,2025,4,1095.34,False
ORD200880,2025-03-12,C85074,Laptop,4,233.7,506 Main St,online,Shipped,TRK63133878,8,SAVE10,Facebook,934.8,2025,3,934.8,False
ORD200881,2023-01-03,C59579,Tablet,2,448.85,386 Main St,credit card,Pending,TRK48000034,6,no_coupon,Instagram,897.7,2023,1,897.7,False
ORD200882,2025-06-28,C43335,Phone,2,274.12,533 Main St,cash,Delivered,TRK91848650,6,FREESHIP,Referral,548.24,2025,6,548.24,False
ORD200883,2025-05-13,C43595,Printer,5,561.48,451 Main St,online,Delivered,TRK25317348,9,FREESHIP,Facebook,2807.4,2025,5,2807.4,False
ORD200884,2024-05-15,C71471,Chair,1,595.54,817 Main St,gift card,Shipped,TRK52137079,4,no_coupon,Instagram,595.54,2024,5,595.54,False
ORD200885,2024-04-07,C61090,Laptop,4,515.59,387 Main St,credit card,Shipped,TRK36388962,7,FREESHIP,Google,2062.36,2024,4,2062.36,False
ORD200886,2023-10-25,C29620,Phone,1,460.13,792 Main St,credit card,Returned,TRK22046456,1,no_coupon,Google,460.13,2023,10,460.13,False
ORD200887,2024-12-19,C67932,Chair,3,171.66,857 Main St,debit card,Delivered,TRK88547534,7,no_coupon,Google,514.98,2024,12,514.98,False
ORD200888,2024-07-23,C14427,Laptop,2,266.95,833 Main St,credit card,Pending,TRK58024529,3,no_coupon,Instagram,533.9,2024,7,533.9,False
ORD200889,2024-10-27,C36725,Monitor,5,650.72,350 Main St,credit card,Cancelled,TRK16808790,8,WINTER15,Email,3253.6,2024,10,3253.6000000000004,True
ORD200890,2023-08-11,C51921,Laptop,3,439.53,943 Main St,debit card,Pending,TRK85741716,5,no_coupon,Google,1318.59,2023,8,1318.59,False
ORD200891,2023-11-11,C36534,Monitor,3,654.54,918 Main St,cash,Returned,TRK38952138,7,SAVE10,Referral,1963.62,2023,11,1963.62,False
ORD200892,2024-06-04,C72043,Desk,1,394.53,480 Main St,cash,Shipped,TRK40896408,2,FREESHIP,Referral,394.53,2024,6,394.53,False
ORD200893,2023-03-21,C99533,Monitor,1,678.01,696 Main St,cash,Pending,TRK55701253,4,FREESHIP,Referral,678.01,2023,3,678.01,False
ORD200894,2023-05-23,C90852,Tablet,3,575.01,852 Main St,online,Cancelled,TRK37551831,8,WINTER15,Instagram,1725.03,2023,5,1725.03,False
ORD200895,2023-11-09,C81882,Chair,3,154.64,832 Main St,debit card,Pending,TRK62371264,6,WINTER15,Facebook,463.92,2023,11,463.91999999999996,True
ORD200896,2024-10-18,C85466,Desk,3,147.29,102 Main St,gift card,Shipped,TRK66764177,3,FREESHIP,Google,441.87,2024,10,441.87,False
ORD200897,2024-09-03,C87995,Laptop,4,481.48,358 Main St,gift card,Delivered,TRK38730545,5,SAVE10,Instagram,1925.92,2024,9,1925.92,False
